review_id,viewer_id,movie_id,rating,review_text,sentiment,review_date
REV1860,VWR0510,MOV014,3,ending felt rushed tbh,Neutral,2025-07-31
REV1861,VWR0235,MOV031,1,so good!,Negative,2025-05-23
REV1862,VWR1054,MOV031,2,idk why people like this,Negative,2025-03-29
REV1863,VWR0177,MOV044,2,THIS SHOW IS INSANE 🔥,Negative,2025-05-25
REV1864,VWR0824,MOV033,5,galaxy burn is the best thing ever 💯,Positive,2025-09-29
REV1865,VWR0006,MOV051,5,love it,Positive,2026-01-01
REV1866,VWR0927,MOV031,3,ending felt rushed tbh,Neutral,2025-12-16
REV1867,VWR1291,MOV021,1,so good!,Negative,2025-11-11
REV1868,VWR1063,MOV006,2,love it,Negative,2025-05-21
REV1869,VWR0677,MOV017,5,so good!,Positive,2025-11-20
REV1870,VWR0293,MOV052,3,galaxy burn is the best thing ever 💯,Neutral,2025-02-20
REV1871,VWR0801,MOV018,4,terrible pacing ngl,Positive,2025-02-09
REV1872,VWR1088,MOV002,3,galaxy burn is the best thing ever 💯,Neutral,2025-07-04
REV1873,VWR0674,MOV013,4,subtitles broken again,Positive,2025-09-25
REV1874,VWR1188,MOV041,5,idk why people like this,Positive,2025-12-14
REV1875,VWR0282,MOV034,5,ending felt rushed tbh,Positive,2025-01-30
REV1876,VWR1094,MOV036,4,terrible pacing ngl,Positive,2025-05-05
REV1877,VWR0722,MOV054,5,so good!,Positive,2025-08-01
REV1878,VWR0473,MOV041,4,terrible pacing ngl,Positive,2025-04-16
REV1879,VWR0491,MOV056,4,ending felt rushed tbh,Positive,2025-12-26
REV1880,VWR1213,MOV025,2,love it,Negative,2025-09-08
REV1881,VWR1380,MOV030,3,ending felt rushed tbh,Neutral,2025-07-21
REV1882,VWR0642,MOV021,1,ERROR_EXPORT_ROW,Negative,2025-02-25
REV1883,VWR0597,MOV051,4,idk why people like this,Positive,2025-03-23
REV1884,VWR1157,MOV034,2,galaxy burn is the best thing ever 💯,Negative,2025-03-13
REV1885,VWR1468,MOV014,4,galaxy burn is the best thing ever 💯,Positive,2025-12-28
REV1886,VWR0150,MOV050,5,why is the app crashing?,Positive,2025-11-25
REV1887,VWR0864,MOV001,3,ending felt rushed tbh,Neutral,2025-04-16
REV1888,VWR1258,MOV025,3,love it,Neutral,2025-08-16
REV1889,VWR1237,MOV003,4,THIS SHOW IS INSANE 🔥,Positive,2025-04-03
REV1890,VWR0684,MOV013,3,meh,Neutral,2025-05-09
REV1891,VWR1191,MOV010,3,,Neutral,2025-04-29
REV1892,VWR0225,MOV001,4,THIS SHOW IS INSANE 🔥,Positive,2025-03-03
REV1893,VWR1085,MOV001,5,subtitles broken again,Positive,2025-08-04
REV1894,VWR0864,MOV029,1,idk why people like this,Negative,2025-06-15
REV1895,VWR0485,MOV048,5,ending felt rushed tbh,Positive,2026-01-01
REV1896,VWR0669,MOV056,1,love it,Negative,2025-09-15
REV1897,VWR0679,MOV036,1,音楽 was good,Negative,2025-10-13
REV1898,VWR1256,MOV013,4,,Positive,2025-06-04
REV1899,VWR0914,MOV017,3,idk why people like this,Neutral,2025-01-07
REV1900,VWR0302,MOV001,2,subtitles broken again,Negative,2025-01-11
REV1901,VWR0293,MOV044,2,terrible pacing ngl,Negative,2025-06-18
REV1902,VWR1476,MOV011,2,音楽 was good,Negative,2025-02-07
REV1903,VWR0377,MOV049,2,THIS SHOW IS INSANE 🔥,Negative,2025-10-18
REV1904,VWR1063,MOV001,5,subtitles broken again,Positive,2025-01-08
REV1905,VWR1314,MOV038,1,why is the app crashing?,Negative,2025-04-12
REV1906,VWR0255,MOV044,3,meh,Neutral,2025-04-02
REV1907,VWR0526,MOV044,5,音楽 was good,Positive,2025-12-20
REV1908,VWR1345,MOV022,3,idk why people like this,Neutral,2025-11-20
REV1909,VWR1192,MOV060,3,ending felt rushed tbh,Neutral,2025-01-18
REV1910,VWR0942,MOV028,1,love it,Negative,2025-12-23
REV1911,VWR0566,MOV047,1,why is the app crashing?,negative,2025-08-16
REV1912,VWR0492,MOV015,2,音楽 was good,Negative,2025-01-12
REV1913,VWR0848,MOV059,2,THIS SHOW IS INSANE 🔥,Negative,2025-02-10
REV1914,VWR1065,MOV032,4,THIS SHOW IS INSANE 🔥,Positive,2025-06-02
REV1915,VWR0034,MOV041,4,idk why people like this,Positive,2025-08-24
REV1916,VWR0236,MOV042,2,galaxy burn is the best thing ever 💯,Negative,2025-03-16
REV1917,VWR1296,MOV053,5,love it,Positive,2025-07-03
REV1918,VWR0756,MOV051,5,meh,Positive,2025-05-30
REV1919,VWR1021,MOV011,5,why is the app crashing?,Positive,2025-06-08
REV1920,VWR0274,MOV024,5,ending felt rushed tbh,Positive,2025-09-10
REV1921,VWR0064,MOV009,4,terrible pacing ngl,Positive,2025-07-22
REV1922,VWR1028,MOV009,1,love it,Negative,2025-11-03
REV1923,VWR1317,MOV056,5,galaxy burn is the best thing ever 💯,Positive,2025-12-24
REV1924,VWR1299,MOV017,4,,Positive,2025-07-07
REV1925,VWR0242,MOV055,5,THIS SHOW IS INSANE 🔥,Positive,2025-02-18
REV1926,VWR0169,MOV033,5,so good!,Positive,2025-07-22
REV1927,VWR1466,MOV045,2,,Negative,2025-03-08
REV1928,VWR1417,MOV010,5,why is the app crashing?,Positive,2025-07-02
REV1929,VWR0160,MOV053,3,terrible pacing ngl,Neutral,2025-01-22
REV1930,VWR1251,MOV034,2,subtitles broken again,Negative,2025-11-29
REV1931,VWR0992,MOV033,4,terrible pacing ngl,Positive,2025-11-12
REV1932,VWR0126,MOV041,5,,positive,2025-07-05
REV1933,VWR1024,MOV048,3,THIS SHOW IS INSANE 🔥,neutral,2025-07-14
REV1934,VWR0327,MOV034,3,subtitles broken again,Neutral,2025-11-02
REV1935,VWR0338,MOV040,5,,Positive,2025-07-10
REV1936,VWR0425,MOV013,1,meh,Negative,2025-04-12
REV1937,VWR0265,MOV059,1,love it,Negative,2025-05-30
REV1938,VWR0263,MOV019,5,subtitles broken again,positive,2025-08-20
REV1939,VWR0612,MOV044,1,terrible pacing ngl,Negative,2025-12-02
REV1940,VWR1258,MOV001,3,,Neutral,2025-09-22
REV1941,VWR0717,MOV051,5,galaxy burn is the best thing ever 💯,Positive,2025-09-19
REV1942,VWR1166,MOV042,1,音楽 was good,Negative,2025-08-17
REV1943,VWR0835,MOV053,3,subtitles broken again,Neutral,2025-08-10
REV1944,VWR1382,MOV008,4,ending felt rushed tbh,Positive,2025-09-03
REV1945,VWR1322,MOV052,3,音楽 was good,Neutral,2025-05-26
REV1946,VWR0702,MOV006,2,THIS SHOW IS INSANE 🔥,Negative,2025-06-12
REV1947,VWR0261,MOV028,2,why is the app crashing?,Negative,2025-10-28
REV1948,VWR1069,MOV003,4,meh,Positive,2025-12-17
REV1949,VWR1275,MOV006,3,idk why people like this,Neutral,2025-06-15
REV1950,VWR1109,MOV051,4,terrible pacing ngl,Positive,2025-02-07
REV1951,VWR1465,MOV004,1,ending felt rushed tbh,Negative,2025-04-22
REV1952,VWR0189,MOV013,4,meh,Positive,2025-12-30
REV1953,VWR1201,MOV045,2,meh,Negative,2025-04-18
REV1954,VWR0687,MOV038,2,subtitles broken again,Negative,2025-07-21
REV1955,VWR1294,MOV008,4,why is the app crashing?,Positive,2025-10-30
REV1956,VWR1038,MOV052,1,subtitles broken again,Negative,2025-11-30
REV1957,VWR0523,MOV042,4,galaxy burn is the best thing ever 💯,Positive,2025-03-13
REV1958,VWR1337,MOV055,2,音楽 was good,Negative,2025-02-10
REV1959,VWR0029,MOV021,3,terrible pacing ngl,Neutral,2025-05-07
REV1960,VWR0559,MOV056,1,subtitles broken again,Negative,2025-08-06
REV1961,VWR0159,MOV040,5,idk why people like this,Positive,2025-08-25
REV1962,VWR0837,MOV041,3,love it,Neutral,2025-01-31
REV1963,VWR0333,MOV054,4,why is the app crashing?,Positive,2025-09-20
REV1964,VWR0612,MOV045,2,meh,negative,2025-03-10
REV1965,VWR0851,MOV045,1,#### temp ####,Negative,2025-12-25
REV1966,VWR0352,MOV025,5,subtitles broken again,Positive,2025-10-03
REV1967,VWR1188,MOV016,4,ending felt rushed tbh,Positive,2025-11-16
REV1968,VWR1237,MOV011,2,NaN,Negative,2026-01-01
REV1969,VWR1371,MOV001,2,THIS SHOW IS INSANE 🔥,Negative,2025-11-24
REV1970,VWR0752,MOV042,4,,Positive,2025-05-23
REV1971,VWR0834,MOV017,2,,Negative,2025-11-22
REV1972,VWR1259,MOV057,3,love it,Neutral,2025-10-05
REV1973,VWR1207,MOV050,1,galaxy burn is the best thing ever 💯,Negative,2025-03-19
REV1974,VWR0381,MOV038,4,THIS SHOW IS INSANE 🔥,Positive,2025-10-18
REV1975,VWR0577,MOV002,3,terrible pacing ngl,Neutral,2025-06-18
REV1976,VWR1122,MOV050,3,galaxy burn is the best thing ever 💯,Neutral,2025-12-03
REV1977,VWR0020,MOV034,3,why is the app crashing?,Neutral,2025-11-28
REV1978,VWR1007,MOV047,5,subtitles broken again,Positive,2025-08-04
REV1979,VWR0529,MOV021,5,subtitles broken again,Positive,2025-12-26
REV1980,VWR0722,MOV030,5,meh,Positive,2025-04-29
REV1981,VWR0482,MOV022,1,meh,Negative,2025-01-28
REV1982,VWR0684,MOV029,4,so good!,Positive,2025-05-31
REV1983,VWR1288,MOV001,2,why is the app crashing?,Negative,2025-03-12
REV1984,VWR0139,MOV044,5,ERROR_EXPORT_ROW,Positive,2025-02-17
REV1985,VWR1317,MOV050,2,THIS SHOW IS INSANE 🔥,Negative,2025-07-26
REV1986,VWR0391,MOV009,2,音楽 was good,Negative,2025-04-28
REV1987,VWR0362,MOV022,3,subtitles broken again,Neutral,2025-11-19
REV1988,VWR0361,MOV052,3,音楽 was good,Neutral,2025-12-08
REV1989,VWR0286,MOV038,1,meh,Negative,2025-03-25
REV1990,VWR1288,MOV024,3,why is the app crashing?,Neutral,2025-06-16
REV1991,VWR0108,MOV046,1,galaxy burn is the best thing ever 💯,Negative,2025-02-10
REV1992,VWR0150,MOV038,2,meh,Negative,2025-05-27
REV1993,VWR1307,MOV024,4,terrible pacing ngl,positive,2025-12-24
REV1994,VWR1314,MOV001,2,galaxy burn is the best thing ever 💯,Negative,2025-11-21
REV1995,VWR0152,MOV004,5,THIS SHOW IS INSANE 🔥,Positive,2025-05-16
REV1996,VWR1007,MOV055,5,meh,Positive,2025-09-14
REV1997,VWR0141,MOV018,1,ending felt rushed tbh,negative,2025-03-16
REV1998,VWR0817,MOV035,2,love it,Negative,2025-07-06
REV1999,VWR1105,MOV010,1,meh,Negative,2025-06-29
REV2000,VWR0217,MOV004,3,idk why people like this,Neutral,2025-12-08
REV2001,VWR0169,MOV021,4,THIS SHOW IS INSANE 🔥,Positive,2025-02-17
REV2002,VWR1250,MOV048,2,idk why people like this,Negative,2025-10-01
REV2003,VWR0010,MOV022,2,so good!,Negative,2025-02-25
REV2004,VWR0239,MOV013,2,so good!,Negative,2025-10-30
REV2005,VWR0122,MOV003,4,音楽 was good,Positive,2025-06-25
REV2006,VWR0844,MOV045,1,why is the app crashing?,Negative,2025-03-30
REV2007,VWR0890,MOV045,2,THIS SHOW IS INSANE 🔥,Negative,2025-10-22
REV2008,VWR0680,MOV045,1,terrible pacing ngl,Negative,2025-10-21
REV2009,VWR0295,MOV008,5,,Positive,2025-03-07
REV2010,VWR1202,MOV023,1,meh,Negative,2025-06-21
REV2011,VWR1195,MOV043,2,terrible pacing ngl,Negative,2025-08-04
REV2012,VWR1361,MOV050,2,why is the app crashing?,Negative,2025-01-13
REV2013,VWR0509,MOV060,4,why is the app crashing?,Positive,2025-10-23
REV2014,VWR0592,MOV003,5,音楽 was good,Positive,2025-06-08
REV2015,VWR0841,MOV025,1,galaxy burn is the best thing ever 💯,Negative,2025-08-30
REV2016,VWR0754,MOV010,1,ending felt rushed tbh,Negative,2025-10-21
REV2017,VWR0889,MOV057,3,love it,Neutral,2025-03-25
REV2018,VWR0064,MOV058,2,terrible pacing ngl,Negative,2025-05-16
REV2019,VWR1259,MOV028,4,love it,Positive,2025-02-11
REV2020,VWR0809,MOV017,1,galaxy burn is the best thing ever 💯,negative,2025-05-12
REV2021,VWR1446,MOV020,1,galaxy burn is the best thing ever 💯,Negative,2025-01-21
REV2022,VWR1086,MOV036,1,THIS SHOW IS INSANE 🔥,negative,2025-12-09
REV2023,VWR0614,MOV059,2,so good!,Negative,2025-12-30
REV2024,VWR0519,MOV002,4,音楽 was good,Positive,2025-11-10
REV2025,VWR0502,MOV009,1,THIS SHOW IS INSANE 🔥,Negative,2025-01-03
REV2026,VWR0824,MOV032,4,galaxy burn is the best thing ever 💯,Positive,2025-09-25
REV2027,VWR0497,MOV043,2,love it,negative,2025-03-31
REV2028,VWR0209,MOV048,5,ending felt rushed tbh,Positive,2025-08-17
REV2029,VWR0066,MOV059,5,galaxy burn is the best thing ever 💯,Positive,2025-05-13
REV2030,VWR1307,MOV048,2,terrible pacing ngl,Negative,2025-02-14
REV2031,VWR0535,MOV009,5,ending felt rushed tbh,Positive,2025-06-18
REV2032,VWR1424,MOV022,5,THIS SHOW IS INSANE 🔥,positive,2025-06-13
REV2033,VWR0023,MOV040,1,idk why people like this,Negative,2025-01-28
REV2034,VWR0441,MOV017,1,ending felt rushed tbh,Negative,2025-02-28
REV2035,VWR1351,MOV054,1,ending felt rushed tbh,Negative,2025-06-29
REV2036,VWR0771,MOV032,1,love it,Negative,2025-09-01
REV2037,VWR0890,MOV037,4,NULL,Positive,2025-05-24
REV2038,VWR0999,MOV015,1,meh,Negative,2025-09-02
REV2039,VWR1051,MOV046,1,THIS SHOW IS INSANE 🔥,Negative,2025-12-16
REV2040,VWR0378,MOV046,3,galaxy burn is the best thing ever 💯,neutral,2025-08-20
REV2041,VWR0377,MOV004,5,terrible pacing ngl,Positive,2025-06-27
REV2042,VWR0689,MOV034,5,idk why people like this,Positive,2025-09-11
REV2043,VWR1168,MOV021,5,so good!,positive,2025-04-30
REV2044,VWR0189,MOV051,3,subtitles broken again,Neutral,2025-09-26
REV2045,VWR1165,MOV059,3,THIS SHOW IS INSANE 🔥,Neutral,2025-06-13
REV2046,VWR0119,MOV041,2,galaxy burn is the best thing ever 💯,Negative,2025-05-18
REV2047,VWR0285,MOV050,3,ending felt rushed tbh,Neutral,2025-10-02
REV2048,VWR0554,MOV037,2,subtitles broken again,Negative,2025-01-31
REV2049,VWR0986,MOV034,4,terrible pacing ngl,Positive,2025-01-02
REV2050,VWR1236,MOV035,1,galaxy burn is the best thing ever 💯,Negative,2025-12-30
REV2051,VWR0688,MOV025,1,idk why people like this,Negative,2025-03-07
REV2052,VWR1458,MOV022,5,love it,Positive,2025-05-18
REV2053,VWR0707,MOV010,1,subtitles broken again,Negative,2025-11-19
REV2054,VWR0830,MOV024,3,terrible pacing ngl,Neutral,2025-09-03
REV2055,VWR0557,MOV013,1,音楽 was good,negative,2025-08-30
REV2056,VWR0137,MOV039,2,terrible pacing ngl,Negative,2025-01-14
REV2057,VWR0071,MOV004,3,why is the app crashing?,neutral,2025-08-04
REV2058,VWR0599,MOV021,4,THIS SHOW IS INSANE 🔥,positive,2025-12-23
REV2059,VWR1066,MOV004,2,THIS SHOW IS INSANE 🔥,Negative,2025-01-18
REV2060,VWR0073,MOV020,4,,Positive,2025-12-17
REV2061,VWR0353,MOV009,5,音楽 was good,Positive,2025-11-07
REV2062,VWR1150,MOV034,1,ending felt rushed tbh,Negative,2025-01-02
REV2063,VWR0349,MOV004,3,love it,Neutral,2025-09-16
REV2064,VWR0666,MOV008,5,subtitles broken again,Positive,2025-07-03
REV2065,VWR0810,MOV048,2,terrible pacing ngl,Negative,2025-08-29
REV2066,VWR0825,MOV002,1,音楽 was good,Negative,2025-02-05
REV2067,VWR1185,MOV032,2,galaxy burn is the best thing ever 💯,Negative,2025-09-24
REV2068,VWR1467,MOV040,2,love it,negative,2025-07-19
REV2069,VWR0662,MOV034,1,meh,Negative,2025-07-09
REV2070,VWR0231,MOV037,1,galaxy burn is the best thing ever 💯,Negative,2025-03-23
REV2071,VWR0731,MOV026,3,terrible pacing ngl,neutral,2025-01-06
REV2072,VWR1170,MOV009,5,galaxy burn is the best thing ever 💯,Positive,2025-12-05
REV2073,VWR0005,MOV014,3,why is the app crashing?,Neutral,2025-06-02
REV2074,VWR1253,MOV059,4,subtitles broken again,Positive,2025-11-22
REV2075,VWR0607,MOV038,2,so good!,Negative,2025-04-19
REV2076,VWR1476,MOV011,1,idk why people like this,negative,2025-06-27
REV2077,VWR0902,MOV052,5,subtitles broken again,Positive,2025-02-13
REV2078,VWR0913,MOV018,4,ending felt rushed tbh,Positive,2025-08-18
REV2079,VWR0506,MOV022,1,so good!,Negative,2025-07-05
REV2080,VWR0040,MOV041,2,galaxy burn is the best thing ever 💯,Negative,2025-11-18
REV2081,VWR1448,MOV044,1,galaxy burn is the best thing ever 💯,Negative,2025-07-19
REV2082,VWR1128,MOV060,2,why is the app crashing?,Negative,2025-03-24
REV2083,VWR0774,MOV007,2,subtitles broken again,Negative,2025-02-09
REV2084,VWR0103,MOV001,3,so good!,Neutral,2025-12-15
REV2085,VWR0045,MOV048,3,meh,Neutral,2025-02-23
REV2086,VWR0851,MOV007,4,,Positive,2025-11-01
REV2087,VWR0186,MOV034,2,so good!,Negative,2025-08-10
REV2088,VWR0658,MOV047,4,terrible pacing ngl,Positive,2025-04-19
REV2089,VWR1197,MOV056,5,ending felt rushed tbh,Positive,2025-06-02
REV2090,VWR0189,MOV030,2,ending felt rushed tbh,Negative,2025-09-08
REV2091,VWR0669,MOV046,5,meh,Positive,2025-07-05
REV2092,VWR0913,MOV011,2,why is the app crashing?,Negative,2025-05-14
REV2093,VWR0499,MOV047,1,love it,Negative,2025-02-12
REV2094,VWR0130,MOV025,1,ending felt rushed tbh,Negative,2025-12-30
REV2095,VWR0131,MOV060,3,subtitles broken again,Neutral,2025-01-12
REV2096,VWR0253,MOV043,1,love it,Negative,2025-04-19
REV2097,VWR0732,MOV054,3,THIS SHOW IS INSANE 🔥,Neutral,2025-05-31
REV2098,VWR0665,MOV034,4,ending felt rushed tbh,Positive,2025-07-04
REV2099,VWR0178,MOV039,4,meh,Positive,2025-04-29
REV2100,VWR1043,MOV020,2,terrible pacing ngl,Negative,2025-12-05
REV2101,VWR0229,MOV007,4,meh,Positive,2025-07-24
REV2102,VWR0334,MOV005,2,meh,Negative,2025-09-05
REV2103,VWR0130,MOV023,3,idk why people like this,Neutral,2025-07-29
REV2104,VWR1014,MOV048,4,,Positive,2025-12-06
REV2105,VWR0536,MOV018,4,THIS SHOW IS INSANE 🔥,Positive,2025-03-18
REV2106,VWR1405,MOV030,4,galaxy burn is the best thing ever 💯,Positive,2025-06-24
REV2107,VWR0652,MOV054,4,音楽 was good,Positive,2025-08-15
REV2108,VWR0224,MOV031,5,love it,Positive,2025-07-04
REV2109,VWR0391,MOV019,3,terrible pacing ngl,Neutral,2025-11-01
REV2110,VWR1205,MOV007,1,idk why people like this,Negative,2025-07-19
REV2111,VWR0871,MOV058,5,meh,Positive,2025-09-23
REV2112,VWR1237,MOV049,4,THIS SHOW IS INSANE 🔥,Positive,2025-11-28
REV2113,VWR0266,MOV022,2,meh,Negative,2025-12-08
REV2114,VWR1397,MOV008,4,THIS SHOW IS INSANE 🔥,Positive,2025-06-30
REV2115,VWR0672,MOV005,3,terrible pacing ngl,Neutral,2025-03-27
REV2116,VWR1011,MOV060,5,idk why people like this,Positive,2025-10-11
REV2117,VWR0441,MOV047,5,subtitles broken again,Positive,2025-11-05
REV2118,VWR0117,MOV048,5,idk why people like this,Positive,2025-07-31
REV2119,VWR1099,MOV041,2,why is the app crashing?,Negative,2025-02-19
REV2120,VWR0322,MOV039,2,meh,negative,2025-06-01
REV2121,VWR1191,MOV048,2,idk why people like this,Negative,2025-02-21
REV2122,VWR0888,MOV006,5,galaxy burn is the best thing ever 💯,Positive,2025-10-10
REV2123,VWR0436,MOV032,1,音楽 was good,Negative,2025-12-10
REV2124,VWR0969,MOV015,3,THIS SHOW IS INSANE 🔥,Neutral,2025-10-20
REV2125,VWR0938,MOV035,2,,Negative,2025-08-05
REV2126,VWR0094,MOV008,5,meh,Positive,2025-06-15
REV2127,VWR1233,MOV048,1,love it,Negative,2025-02-11
REV2128,VWR0410,MOV042,1,THIS SHOW IS INSANE 🔥,Negative,2025-08-15
REV2129,VWR0219,MOV045,3,THIS SHOW IS INSANE 🔥,Neutral,2025-02-24
REV2130,VWR0703,MOV011,4,why is the app crashing?,Positive,2025-12-21
REV2131,VWR0636,MOV030,5,why is the app crashing?,Positive,2025-10-20
REV2132,VWR0492,MOV056,4,terrible pacing ngl,Positive,2025-10-05
REV2133,VWR0868,MOV058,4,meh,Positive,2025-05-18
REV2134,VWR0724,MOV058,4,idk why people like this,Positive,2025-11-21
REV2135,VWR0386,MOV035,5,love it,Positive,2025-10-25
REV2136,VWR1216,MOV039,1,so good!,Negative,2025-08-31
REV2137,VWR0268,MOV022,1,THIS SHOW IS INSANE 🔥,Negative,2025-08-24
REV2138,VWR1388,MOV024,2,THIS SHOW IS INSANE 🔥,negative,2025-05-13
REV2139,VWR1123,MOV051,5,galaxy burn is the best thing ever 💯,Positive,2025-07-16
REV2140,VWR0148,MOV025,1,音楽 was good,Negative,2025-03-26
REV2141,VWR1470,MOV033,1,subtitles broken again,Negative,2025-04-11
REV2142,VWR0240,MOV024,5,ending felt rushed tbh,Positive,2025-03-25
REV2143,VWR0503,MOV041,3,why is the app crashing?,Neutral,2025-01-17
REV2144,VWR0563,MOV043,2,meh,Negative,2025-10-30
REV2145,VWR0431,MOV008,4,meh,Positive,2025-08-27
REV2146,VWR0013,MOV034,2,NaN,Negative,2025-11-24
REV2147,VWR1357,MOV031,4,why is the app crashing?,Positive,2025-08-15
REV2148,VWR0618,MOV030,1,subtitles broken again,Negative,2025-06-10
REV2149,VWR0452,MOV058,3,why is the app crashing?,Neutral,2025-06-25
REV2150,VWR0325,MOV059,5,THIS SHOW IS INSANE 🔥,Positive,2025-08-26
REV2151,VWR0039,MOV013,5,why is the app crashing?,Positive,2025-07-13
REV2152,VWR0751,MOV028,1,love it,Negative,2025-10-11
REV2153,VWR1411,MOV042,2,terrible pacing ngl,negative,2025-05-02
REV2154,VWR0249,MOV027,1,ending felt rushed tbh,Negative,2025-01-19
REV2155,VWR0928,MOV052,2,idk why people like this,Negative,2025-04-06
REV2156,VWR0571,MOV016,5,galaxy burn is the best thing ever 💯,Positive,2025-12-13
REV2157,VWR0589,MOV043,3,terrible pacing ngl,Neutral,2025-01-13
REV2158,VWR1214,MOV004,1,terrible pacing ngl,Negative,2025-08-08
REV2159,VWR0213,MOV006,5,so good!,Positive,2025-06-18
REV2160,VWR0792,MOV030,2,音楽 was good,Negative,2025-03-27
REV2161,VWR1420,MOV051,1,subtitles broken again,Negative,2025-03-21
REV2162,VWR1086,MOV007,3,terrible pacing ngl,Neutral,2025-12-15
REV2163,VWR1099,MOV034,5,THIS SHOW IS INSANE 🔥,Positive,2025-04-21
REV2164,VWR0411,MOV008,1,meh,Negative,2025-11-30
REV2165,VWR1309,MOV012,2,terrible pacing ngl,Negative,2025-04-24
REV2166,VWR0283,MOV050,3,meh,Neutral,2025-07-31
REV2167,VWR1126,MOV013,4,,Positive,2025-09-18
REV2168,VWR1294,MOV026,4,why is the app crashing?,Positive,2025-10-21
REV2169,VWR1259,MOV030,4,subtitles broken again,Positive,2025-01-02
REV2170,VWR1334,MOV031,5,subtitles broken again,Positive,2025-03-13
REV2171,VWR0691,MOV058,5,idk why people like this,Positive,2025-04-18
REV2172,VWR1149,MOV001,5,idk why people like this,Positive,2025-08-03
REV2173,VWR0610,MOV017,1,idk why people like this,Negative,2025-05-08
REV2174,VWR0054,MOV017,3,meh,neutral,2025-06-16
REV2175,VWR0781,MOV035,5,terrible pacing ngl,Positive,2025-02-15
REV2176,VWR0339,MOV034,3,galaxy burn is the best thing ever 💯,Neutral,2025-04-08
REV2177,VWR0775,MOV007,1,so good!,Negative,2025-07-28
REV2178,VWR0782,MOV003,4,ending felt rushed tbh,Positive,2025-11-02
REV2179,VWR0991,MOV003,5,terrible pacing ngl,Positive,2025-09-20
REV2180,VWR1361,MOV016,2,音楽 was good,Negative,2025-05-02
REV2181,VWR0736,MOV060,4,subtitles broken again,Positive,2025-10-27
REV2182,VWR1286,MOV028,1,so good!,Negative,2025-03-27
REV2183,VWR0972,MOV021,1,idk why people like this,Negative,2025-09-25
REV2184,VWR0155,MOV042,1,,Negative,2025-12-05
REV2185,VWR0156,MOV047,1,ending felt rushed tbh,Negative,2025-07-25
REV2186,VWR0497,MOV057,2,meh,Negative,2025-12-21
REV2187,VWR0266,MOV011,2,idk why people like this,Negative,2025-02-27
REV2188,VWR0060,MOV022,4,ending felt rushed tbh,Positive,2025-07-13
REV2189,VWR1309,MOV057,3,why is the app crashing?,Neutral,2025-10-24
REV2190,VWR0273,MOV038,2,THIS SHOW IS INSANE 🔥,Negative,2025-07-18
REV2191,VWR0443,MOV022,1,so good!,Negative,2025-10-05
REV2192,VWR0045,MOV007,3,terrible pacing ngl,Neutral,2025-07-07
REV2193,VWR1137,MOV041,4,subtitles broken again,positive,2025-07-20
REV2194,VWR1149,MOV056,5,音楽 was good,Positive,2025-09-09
REV2195,VWR0280,MOV030,4,love it,Positive,2025-04-16
REV2196,VWR1168,MOV026,5,love it,Positive,2025-01-21
REV2197,VWR0920,MOV052,4,terrible pacing ngl,Positive,2025-05-23
REV2198,VWR1060,MOV020,5,idk why people like this,Positive,2025-03-11
REV2199,VWR0559,MOV006,5,meh,Positive,2025-08-22
REV2200,VWR1039,MOV034,3,love it,Neutral,2025-02-15
REV2201,VWR0567,MOV008,3,音楽 was good,Neutral,2025-11-16
REV2202,VWR1191,MOV012,1,idk why people like this,Negative,2025-12-22
REV2203,VWR0544,MOV050,1,why is the app crashing?,Negative,2025-03-01
REV2204,VWR0711,MOV012,2,why is the app crashing?,Negative,2025-05-29
REV2205,VWR0906,MOV056,3,,Neutral,2025-05-12
REV2206,VWR0557,MOV015,4,meh,Positive,2025-12-04
REV2207,VWR0168,MOV027,1,galaxy burn is the best thing ever 💯,Negative,2025-05-12
REV2208,VWR0042,MOV001,5,THIS SHOW IS INSANE 🔥,Positive,2025-08-02
REV2209,VWR0246,MOV054,2,音楽 was good,Negative,2025-07-02
REV2210,VWR0060,MOV013,4,subtitles broken again,Positive,2025-03-20
REV2211,VWR1417,MOV025,1,ending felt rushed tbh,Negative,2025-05-11
REV2212,VWR0492,MOV019,2,subtitles broken again,Negative,2025-04-26
REV2213,VWR0112,MOV007,5,音楽 was good,Positive,2025-08-12
REV2214,VWR0984,MOV019,1,galaxy burn is the best thing ever 💯,Negative,2025-03-10
REV2215,VWR0239,MOV031,4,音楽 was good,Positive,2025-05-29
REV2216,VWR0420,MOV049,5,subtitles broken again,Positive,2025-09-11
REV2217,VWR0098,MOV011,2,galaxy burn is the best thing ever 💯,Negative,2025-07-21
REV2218,VWR0924,MOV051,5,THIS SHOW IS INSANE 🔥,Positive,2025-02-11
REV2219,VWR1084,MOV016,5,meh,Positive,2025-07-21
REV2220,VWR0820,MOV006,4,ending felt rushed tbh,Positive,2025-03-30
REV2221,VWR1386,MOV057,1,terrible pacing ngl,negative,2025-03-12
REV2222,VWR1410,MOV013,2,ending felt rushed tbh,Negative,2025-05-09
REV2223,VWR0340,MOV014,2,why is the app crashing?,Negative,2025-06-15
REV2224,VWR1163,MOV026,1,meh,Negative,2025-08-27
REV2225,VWR1485,MOV038,1,why is the app crashing?,negative,2025-12-04
REV2226,VWR0612,MOV058,5,so good!,Positive,2025-08-17
REV2227,VWR0947,MOV057,4,so good!,Positive,2025-05-19
